id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
482,Anna Liz Vieira,514.732.806-80,514807635,320eb49eca38de01,758de13828f5baf8,"Parque de Cassiano, 7
Maria Virgínia
98313-914 Sá de Peixoto / TO",Cavalcante,Rio de Janeiro,59435404,1998-05-23,27,Almoxarife,das Neves,10856,1.79,86.6,27.0,16185,180097069639670,311,2,2021-10-16 19:13:28
483,Bruna Camargo,824.735.910-32,863240574,f415bcfa3c5786d5,fe12968263937a3c,"Fazenda Rios
Vila Madre Gertrudes 4ª Seção
45065240 Alves / CE",da Cruz,Paraíba,84097-423,1967-05-13,58,Fundidor,Dias,34304,1.72,51.6,17.4,63658,30441955911995,658,7,2023-10-28 11:47:44
484,Jade Barbosa,428.531.609-98,481576034,2f029a07c9f8d3dd,fa43b9cc07e0efbc,"Área Sá
Santa Rosa
68919658 da Rosa de Cirino / RR",Abreu,Piauí,96742403,1989-04-13,36,Técnico tributarista,Borges S.A.,14077,1.65,52.1,19.1,63524,3588156143387359,720,17,2023-12-22 00:40:51
485,Maria Vitória Alves,023.791.584-79,504321766,6d7197bc3d2051ed,e46b23aac5697922,"Vereda da Mata, 89
Acaiaca
89082991 Sales / MS",Aragão,Maranhão,40292310,1955-03-11,70,Chapeiro,Vargas e Filhos,27934,1.82,55.7,16.8,35021,2505473644236874,495,15,2022-12-20 05:57:15
486,Antony Borges,078.932.416-40,270483615,3019b33daba726d7,e435e84889291191,"Vereda Isabela Albuquerque, 75
Cachoeirinha
25585531 Machado da Serra / TO",Gonçalves da Mata,Rondônia,33720860,2002-11-01,22,Engenheiro químico,Melo Martins e Filhos,5304,1.85,113.1,33.0,96538,4122186925435535911,849,7,2022-02-13 10:19:03
487,Luana Martins,021.938.746-03,856432179,b93210f791be05fb,36d0e5cbf7ac476a,"Avenida Ana Liz Peixoto, 870
Vale Do Jatoba
81242-646 Teixeira / SE",Moreira,Maranhão,66408-029,1979-02-20,46,Fisiculturista,Rocha,29724,1.97,115.3,29.7,45130,4788780596124,454,1,2025-09-09 19:57:14
488,Josué Fogaça,520.938.671-68,574861324,c85b87647e845f9f,328c93fd0e58cb7f,"Vereda Barbosa, 121
Lindéia
15216-508 Pastor do Amparo / CE",das Neves de Vasconcelos,Paraíba,28690-108,1994-07-31,31,Profissional de rádio e tv,Mendonça Montenegro S/A,30075,1.67,72.3,25.9,18548,4791257652591976,536,12,2024-02-04 18:33:19
489,Sra. Isabelly Lopes,572.893.461-73,671402353,90ef41a92577c12e,5ec09c299020f40f,"Campo Henrique da Costa
Silveira
53539999 Borges de Goiás / RO",Lima,Amazonas,07130-741,1952-02-21,73,Consultor de moda,Pastor Vieira - ME,20893,1.91,102.8,28.2,87713,501863967433,837,17,2021-12-15 01:44:42
490,Dr. Bruno Mendonça,784.059.623-10,814632701,aaea35b1010182c0,10adc7223d3a79c5,"Parque Pimenta, 4
Vera Cruz
71690549 Pinto de Câmara / PR",das Neves,Amapá,79492-186,1976-04-05,49,Técnico em aviação,Alves,41080,1.54,106.5,44.9,33519,213148804338192,819,8,2024-08-16 11:33:04
491,Arthur da Costa,092.147.586-11,852413075,dcd7825099b29506,311c5fb0b9d3e643,"Área Josué Leão, 303
Aparecida 7ª Seção
45355329 Araújo / SP",da Rosa de Minas,Maranhão,52681-288,1995-08-30,30,Médico cirurgião,Novaes - EI,23486,1.68,115.8,41.0,25708,3596364277553990,526,9,2023-05-22 03:07:50
492,Vitor Gabriel Santos,829.730.165-68,16432057X,25ee5740c81dde97,2499b8b7bede9e93,"Colônia de Rios, 97
Saudade
35576-287 Almeida de Minas / PA",Mendes,Pernambuco,73075549,1947-09-14,78,Atleta de nado sincronizado,Brito S/A,30700,1.99,116.1,29.3,17293,3542367077840512,312,3,2022-08-13 21:16:54
493,Dr. Juan Moraes,107.982.356-59,738015623,facb57e63b45cc28,53528acd70e3380a,"Praça Aylla Pinto, 13
Santa Monica
89601-416 Castro / RS",Camargo,Piauí,05086-507,1950-03-09,75,Guia turistico,Sá - EI,7027,1.83,83.3,24.9,96994,2282155676733550,693,15,2023-01-07 20:16:19
494,Clara Rodrigues,409.386.751-84,824370612,f3a89f63bcb81caa,21d208edc32f73a6,"Morro de Jesus, 710
Vista Do Sol
12595-073 da Rocha / RO",Araújo,Distrito Federal,42691283,1998-11-30,26,Ceramista,Freitas S/A,24949,1.78,118.1,37.3,94112,4266758175041809,312,10,2024-08-05 23:27:54
495,Sr. Miguel Brito,932.067.845-65,256801344,f674d0220f88f1da,4c43263d2409051b,"Chácara Caleb Pires, 47
São Gonçalo
34383-637 Câmara / BA",Azevedo,Amapá,62331010,1971-10-05,54,Ginecologista,Rodrigues e Filhos,6265,1.75,59.5,19.4,96261,38510015434602,475,7,2021-07-26 16:10:04
496,Sr. Lucca Macedo,679.510.824-49,168275302,20e3408c881c7539,806ba03d4a57e5f4,"Praia Vitor Gabriel Moura, 668
Fazendinha
03121264 da Mata dos Dourados / ES",Andrade dos Dourados,Roraima,79579-142,1996-08-05,29,Personal stylist,Borges,49971,1.55,69.4,28.9,43731,3585181127645641,802,9,2022-06-23 15:25:05
497,Sr. Igor Porto,082.143.597-32,621780340,42d5d9973675bede,233263672e2c7cdd,"Lago Yan Rodrigues
São Luiz
27114-907 Silva da Praia / PA",da Mota,Rio de Janeiro,51718-363,1972-11-15,52,Juiz de futebol,Andrade,3720,1.84,65.5,19.3,85600,3579192352764831,578,14,2022-03-23 07:45:32
498,Otto Abreu,584.912.306-70,530184722,537cfad18e4566b0,e1c489cfeecc6407,"Vila Silva, 229
Salgado Filho
06001-489 Brito da Mata / MT",Porto,Paraíba,47308-161,1946-05-17,79,Transcritor,Lopes,15641,1.7,116.8,40.4,51819,4499599024940,530,14,2025-07-18 01:50:54
499,Luísa Pires,078.526.419-11,041785629,fabb01d67b850fa0,4b06fa8c3a67ebde,"Rua Fernandes, 2
Xodo-Marize
77978-885 Jesus de Araújo / SC",Pastor,Rio Grande do Sul,66632-083,1953-02-05,72,Tecelão,Duarte,18033,1.71,60.0,20.5,26481,501842903400,380,7,2025-02-11 23:19:15
500,Yago Marques,253.741.986-37,652013788,2d70b95726cb1c5a,350d2653cb21598b,"Recanto Rios
Coqueiros
25484169 Nascimento de Goiás / MT",Souza,Alagoas,03000920,1998-07-15,27,Profissional de comércio exterior,Sampaio,22266,1.92,73.7,20.0,38831,6596960629963416,446,11,2022-08-11 08:28:52
