id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
473,Lorenzo da Cunha,327.581.049-97,854602379,rda-mota@example.org,+55 (071) 7979-5536,"Trevo de Caldeira, 94
Nossa Senhora Do Rosário
90760055 Caldeira da Mata / TO",Novaes,Rio Grande do Norte,24405-456,1950-04-08,75,Maestro,Carvalho,4676.95,1.5,82.3,36.6,34875.66,6517059020608526,305.34,7,2024-10-20 22:11:50
474,Sr. Benjamin Pacheco,476.138.025-07,04165738X,calebe53@example.org,+55 21 3614-0124,"Parque Fonseca, 15
Marieta 1ª Seção
63822-850 Mendonça de Ribeiro / RS",Cassiano,Maranhão,33392817,2002-02-14,23,Encanador,Moraes,38440.04,1.93,82.8,22.2,51526.2,4895964559727,429.97,7,2023-09-04 22:43:05
475,Bella Sá,640.592.387-83,178053429,albuquerquemaria-julia@example.com,+55 31 6620 5781,"Praça Mendonça, 3
Novo Tupi
19628-187 da Cruz / BA",da Rocha Alegre,Rio de Janeiro,98123295,2001-12-04,23,Gestor público,Cavalcanti,12823.86,1.74,65.4,21.6,33031.85,6011073049000343,519.06,11,2024-09-26 01:06:22
476,Laís Pacheco,628.450.379-29,785613420,breno57@example.org,+55 (061) 0142-0903,"Vila de Monteiro, 1
Ermelinda
50708956 Borges / MS",Ramos da Serra,Sergipe,69521235,1952-02-18,73,Auxiliar administrativo,Carvalho,43688.0,1.85,70.6,20.6,90846.77,4227212611374661,354.14,17,2021-07-08 18:28:16
477,Ian Castro,861.549.302-24,706521833,gleao@example.net,41 0035-9489,"Núcleo de da Cruz, 339
Dom Cabral
12463-270 Caldeira de Minas / ES",Brito de Minas,Pará,51386723,2007-10-06,18,Arquiteto,Correia e Filhos,38256.21,1.71,93.2,31.9,93318.85,340727422496601,734.0,14,2025-03-23 17:58:55
478,Ana Carolina Rocha,214.937.658-09,725618346,nogueiraana@example.com,0500 575 2404,"Estação de Vasconcelos, 81
Madre Gertrudes
15877-689 Campos / AP",Barros Paulista,Acre,36823-356,1953-01-10,72,Lancheiro,Cunha,45608.24,1.9,113.4,31.4,25118.04,2708311904626282,780.77,10,2021-10-02 20:23:18
479,Dr. Isaque Cavalcanti,264.730.591-99,186524730,aparecidalevi@example.net,+55 (021) 0895-0511,"Condomínio de Melo, 647
Indaiá
64195-826 Rodrigues do Oeste / RN",Cirino da Mata,Roraima,33406-911,1960-09-28,65,Editor de mesa de corte,Macedo S.A.,38441.81,1.8,55.1,17.0,12996.27,346025887751469,560.12,17,2020-11-24 01:28:31
480,Maria Sophia Ribeiro,683.104.957-57,15746023X,cirinolaura@example.net,(031) 4993-3108,"Quadra de Aparecida
Álvaro Camargos
39078707 Cardoso da Prata / SP",Castro do Amparo,Roraima,07877572,1990-09-21,35,Barman,Mendes S.A.,42891.92,1.7,98.4,34.0,92316.28,583327922725,688.93,9,2023-04-26 02:53:30
481,Luiz Fernando Freitas,305.782.419-60,046251388,jcunha@example.org,0300 709 8323,"Área Paulo Peixoto, 690
Ademar Maldonado
48879509 Silveira / ES",Aparecida,Acre,23547607,1949-11-19,75,Bartender,Camargo,16947.86,1.95,60.3,15.9,82443.61,4375868400313838,705.05,15,2025-05-30 12:38:14
482,Anna Liz Vieira,514.732.806-80,514807635,diegogarcia@example.org,21 4947 5939,"Parque de Cassiano, 7
Maria Virgínia
98313-914 Sá de Peixoto / TO",Cavalcante,Rio de Janeiro,59435404,1998-05-23,27,Almoxarife,das Neves,10472.91,1.79,86.6,27.0,15403.48,180097069639670,304.57,2,2021-10-16 19:13:28
483,Bruna Camargo,824.735.910-32,863240574,msilva@example.net,+55 (041) 3702 5772,"Fazenda Rios
Vila Madre Gertrudes 4ª Seção
45065240 Alves / CE",da Cruz,Paraíba,84097-423,1967-05-13,58,Fundidor,Dias,33848.11,1.72,51.6,17.4,65146.48,30441955911995,674.37,7,2023-10-28 11:47:44
484,Jade Barbosa,428.531.609-98,481576034,jose-migueloliveira@example.com,(051) 6906-3879,"Área Sá
Santa Rosa
68919658 da Rosa de Cirino / RR",Abreu,Piauí,96742403,1989-04-13,36,Técnico tributarista,Borges S.A.,14879.5,1.65,52.1,19.1,61450.51,3588156143387359,722.01,17,2023-12-22 00:40:51
485,Maria Vitória Alves,023.791.584-79,504321766,qalves@example.org,(071) 1475-6484,"Vereda da Mata, 89
Acaiaca
89082991 Sales / MS",Aragão,Maranhão,40292310,1955-03-11,70,Chapeiro,Vargas e Filhos,28579.91,1.82,55.7,16.8,35072.92,2505473644236874,494.29,15,2022-12-20 05:57:15
486,Antony Borges,078.932.416-40,270483615,laura90@example.net,+55 51 4516 9176,"Vereda Isabela Albuquerque, 75
Cachoeirinha
25585531 Machado da Serra / TO",Gonçalves da Mata,Rondônia,33720860,2002-11-01,22,Engenheiro químico,Melo Martins e Filhos,6429.67,1.85,113.1,33.0,95368.39,4122186925435535911,849.62,7,2022-02-13 10:19:03
487,Luana Martins,021.938.746-03,856432179,natalialeao@example.net,84 5494-6192,"Avenida Ana Liz Peixoto, 870
Vale Do Jatoba
81242-646 Teixeira / SE",Moreira,Maranhão,66408-029,1979-02-20,46,Fisiculturista,Rocha,30016.59,1.97,115.3,29.7,44883.19,4788780596124,451.22,1,2025-09-09 19:57:14
488,Josué Fogaça,520.938.671-68,574861324,melissa93@example.com,11 7982-8048,"Vereda Barbosa, 121
Lindéia
15216-508 Pastor do Amparo / CE",das Neves de Vasconcelos,Paraíba,28690-108,1994-07-31,31,Profissional de rádio e tv,Mendonça Montenegro S/A,30480.41,1.67,72.3,25.9,17559.86,4791257652591976,543.71,12,2024-02-04 18:33:19
489,Sra. Isabelly Lopes,572.893.461-73,671402353,maria-ceciliacarvalho@example.org,+55 11 9763-0522,"Campo Henrique da Costa
Silveira
53539999 Borges de Goiás / RO",Lima,Amazonas,07130-741,1952-02-21,73,Consultor de moda,Pastor Vieira - ME,21438.16,1.91,102.8,28.2,88534.34,501863967433,836.0,17,2021-12-15 01:44:42
490,Dr. Bruno Mendonça,784.059.623-10,814632701,silvamaria-laura@example.org,(031) 8576 2907,"Parque Pimenta, 4
Vera Cruz
71690549 Pinto de Câmara / PR",das Neves,Amapá,79492-186,1976-04-05,49,Técnico em aviação,Alves,41234.95,1.54,106.5,44.9,33980.4,213148804338192,809.51,8,2024-08-16 11:33:04
491,Arthur da Costa,092.147.586-11,852413075,augusto74@example.net,0500 646 8295,"Área Josué Leão, 303
Aparecida 7ª Seção
45355329 Araújo / SP",da Rosa de Minas,Maranhão,52681-288,1995-08-30,30,Médico cirurgião,Novaes - EI,23528.19,1.68,115.8,41.0,24533.66,3596364277553990,519.98,9,2023-05-22 03:07:50
492,Vitor Gabriel Santos,829.730.165-68,16432057X,mathias84@example.com,(081) 7436-0813,"Colônia de Rios, 97
Saudade
35576-287 Almeida de Minas / PA",Mendes,Pernambuco,73075549,1947-09-14,78,Atleta de nado sincronizado,Brito S/A,30951.95,1.99,116.1,29.3,17556.48,3542367077840512,307.52,3,2022-08-13 21:16:54
493,Dr. Juan Moraes,107.982.356-59,738015623,francisco79@example.net,(021) 1246 4290,"Praça Aylla Pinto, 13
Santa Monica
89601-416 Castro / RS",Camargo,Piauí,05086-507,1950-03-09,75,Guia turistico,Sá - EI,7447.9,1.83,83.3,24.9,96527.94,2282155676733550,682.61,15,2023-01-07 20:16:19
494,Clara Rodrigues,409.386.751-84,824370612,mendoncaasafe@example.net,+55 (084) 7997 8797,"Morro de Jesus, 710
Vista Do Sol
12595-073 da Rocha / RO",Araújo,Distrito Federal,42691283,1998-11-30,26,Ceramista,Freitas S/A,25702.52,1.78,118.1,37.3,95215.3,4266758175041809,319.16,10,2024-08-05 23:27:54
495,Sr. Miguel Brito,932.067.845-65,256801344,camargosabrina@example.org,+55 31 3210-8273,"Chácara Caleb Pires, 47
São Gonçalo
34383-637 Câmara / BA",Azevedo,Amapá,62331010,1971-10-05,54,Ginecologista,Rodrigues e Filhos,6578.87,1.75,59.5,19.4,95765.4,38510015434602,470.05,7,2021-07-26 16:10:04
496,Sr. Lucca Macedo,679.510.824-49,168275302,antonella70@example.org,+55 21 8920-6522,"Praia Vitor Gabriel Moura, 668
Fazendinha
03121264 da Mata dos Dourados / ES",Andrade dos Dourados,Roraima,79579-142,1996-08-05,29,Personal stylist,Borges,49301.72,1.55,69.4,28.9,43610.58,3585181127645641,808.07,9,2022-06-23 15:25:05
497,Sr. Igor Porto,082.143.597-32,621780340,dom06@example.net,51 0609 1059,"Lago Yan Rodrigues
São Luiz
27114-907 Silva da Praia / PA",da Mota,Rio de Janeiro,51718-363,1972-11-15,52,Juiz de futebol,Andrade,2989.77,1.84,65.5,19.3,87084.07,3579192352764831,577.51,14,2022-03-23 07:45:32
498,Otto Abreu,584.912.306-70,530184722,mathiasda-costa@example.com,+55 (051) 5334 1724,"Vila Silva, 229
Salgado Filho
06001-489 Brito da Mata / MT",Porto,Paraíba,47308-161,1946-05-17,79,Transcritor,Lopes,15874.56,1.7,116.8,40.4,52954.68,4499599024940,539.71,14,2025-07-18 01:50:54
499,Luísa Pires,078.526.419-11,041785629,camilacamargo@example.net,(031) 0487 3082,"Rua Fernandes, 2
Xodo-Marize
77978-885 Jesus de Araújo / SC",Pastor,Rio Grande do Sul,66632-083,1953-02-05,72,Tecelão,Duarte,18301.53,1.71,60.0,20.5,24878.38,501842903400,376.5,7,2025-02-11 23:19:15
500,Yago Marques,253.741.986-37,652013788,luna90@example.com,+55 (071) 8872-4945,"Recanto Rios
Coqueiros
25484169 Nascimento de Goiás / MT",Souza,Alagoas,03000920,1998-07-15,27,Profissional de comércio exterior,Sampaio,22630.18,1.92,73.7,20.0,38515.2,6596960629963416,440.22,11,2022-08-11 08:28:52
